TEST ID,TEST DATE / UTC HOUR,GEO LATITUDE,GEO LONGITUDE,DOWNLOAD SPEED,UPLOAD SPEED,JITTER,LATENCY,PACKET LOSS,IPV6 SUPPORTED,DNSSEC SUPPORTED,TEST SERVER,browser_test_url,CONTRACTED DOWNLOAD SPEED,CONTRACTED UPLOAD SPEED,CONTRACTED DATA CAP,CONTRACTED MONTHLY COST,SERVICE TYPE,USER SATISFACTION,USER COMMENTS,HEATMAP_MUNICIPALITY
829687,2020-01-04 20:20,53.53097236,-113.229797,11.89,10.93,0.43,36.83,0,FALSE,FALSE,Calgary,https://performance.cira.ca/,,,,,,,,Strathcona County
829688,2020-01-04 20:21,53.53097236,-113.229797,11.94,9.72,0.06,37.19,0,FALSE,FALSE,Calgary,https://performance.cira.ca/,,,,,,,,Strathcona County
829837,2020-01-05 5:52,53.45797425,-113.3344248,8.14,1.54,68.91,89.55,0,FALSE,FALSE,Moncton,https://performance.cira.ca/,,,,,,,,Strathcona County
830128,2020-01-06 1:45,55.28609335,-119.1798377,4.45,1.52,4.07,80.86,0.28,FALSE,TRUE,Toronto,https://performance.cira.ca/,,,,,,,,County of Grande Prairie No. 1
830157,2020-01-06 4:22,53.83273688,-113.3474424,21.31,19.61,1.09,36.18,0.04,TRUE,FALSE,Calgary,https://performance.cira.ca/,600,,,105,Home,2,Internet disconnects every 20-30 minutes. if i wasnt already invested in shaw's eco system id leave.,Sturgeon County
830209,2020-01-06 16:13,51.15133688,-114.3031634,42.45,10.71,0.78,38.72,0,FALSE,TRUE,Calgary,https://performance.cira.ca/,,,,,,,,Rocky View County
830303,2020-01-06 23:02,54.83412411,-113.5457811,12.2,2.61,1.53,29.04,0.27,FALSE,TRUE,Calgary,https://performance.cira.ca/,,,,,Home,,None,Athabasca County
830849,2020-01-07 16:42,53.30708821,-110.7245359,18.96,8.86,0.31,31.1,0.04,FALSE,FALSE,Calgary,https://performance.cira.ca/,,,,,,,,County of Vermilion River
830851,2020-01-07 16:46,53.30708821,-110.7245359,2.55,38.7,0.5,73.15,0.45,FALSE,FALSE,Montreal,https://performance.cira.ca/,,,,,,,,County of Vermilion River
830852,2020-01-07 16:47,53.30708821,-110.7245359,5.76,13.41,0.17,43.47,0.21,FALSE,FALSE,Winnipeg,https://performance.cira.ca/,,,,,,,,County of Vermilion River
830853,2020-01-07 16:48,53.29768012,-110.188405,234.47,194.58,0.35,39.4,0.15,FALSE,FALSE,Calgary,https://performance.cira.ca/,,,,,,,,County of Vermilion River
830854,2020-01-07 16:50,53.29768012,-110.188405,54.9,400.85,0.25,35.25,0,FALSE,FALSE,Calgary,https://performance.cira.ca/,,,,,,,,County of Vermilion River
830855,2020-01-07 16:50,53.29768012,-110.188405,80.05,356.46,0.48,35.24,0.09,FALSE,FALSE,Calgary,https://performance.cira.ca/,,,,,,,,County of Vermilion River
830856,2020-01-07 16:50,53.29768012,-110.188405,59.88,453.5,0.26,31.09,0.11,FALSE,FALSE,Calgary,https://performance.cira.ca/,,,,,,,,County of Vermilion River
830875,2020-01-07 17:26,53.29768012,-110.188405,50.01,381.72,0.2,35.23,0,FALSE,FALSE,Calgary,https://performance.cira.ca/,,,,,,,,County of Vermilion River
830877,2020-01-07 17:27,53.29768012,-110.188405,53.86,416.74,0.17,35.24,0,FALSE,FALSE,Calgary,https://performance.cira.ca/,,,,,,,,County of Vermilion River
830980,2020-01-07 21:30,51.83813559,-113.7489677,202.75,8.41,0.88,38.4,0.46,FALSE,TRUE,Calgary,https://performance.cira.ca/,300,,,100,,3,None,Mountain View County
831090,2020-01-08 3:54,50.33270271,-113.7512859,7.85,1.27,12.12,79.43,4.02,FALSE,FALSE,Calgary,https://performance.cira.ca/,,,,,Home,,None,M.D. of Willow Creek No. 26
831315,2020-01-08 22:20,49.63364629,-114.5038893,40.36,3.82,2.01,39.65,0,FALSE,FALSE,Calgary,https://performance.cira.ca/columbiabasin,,,,,,,,Municipality of Crowsnest Pass
831851,2020-01-10 5:39,52.82486476,-111.3580354,12.61,1.39,5.55,51.86,0.07,FALSE,FALSE,Calgary,https://performance.cira.ca/,50,,,110,Home,3,None,Flagstaff County
831852,2020-01-10 5:40,52.82486476,-111.3580354,13.28,1.07,5.48,53.64,0.68,FALSE,FALSE,Calgary,https://performance.cira.ca/,50,,,110,Home,3,None,Flagstaff County
831905,2020-01-10 12:56,53.50988523,-112.9646943,14.32,6.99,22.09,31.75,0.34,FALSE,TRUE,Calgary,https://performance.cira.ca/,75,,,110,Home,1,None,Strathcona County
831906,2020-01-10 12:56,53.50988523,-112.9646943,14.55,6.23,6.61,35.6,0.34,FALSE,TRUE,Calgary,https://performance.cira.ca/,75,,,110,Home,1,None,Strathcona County
832509,2020-01-11 23:57,53.55019289,-113.1049814,1.66,0.65,1.38,93.16,1.57,FALSE,FALSE,Calgary,https://performance.cira.ca/,,,,,Home,,None,Strathcona County
832945,2020-01-13 17:55,51.75129967,-111.9980693,11.31,2.16,4.32,23.76,0.05,FALSE,TRUE,Calgary,https://performance.cira.ca/,,,,,,,,"Special Areas 2, 3, 4"
833005,2020-01-13 21:14,53.56925857,-113.950594,129.81,13.94,1.01,38.78,4.52,FALSE,FALSE,Calgary,https://performance.cira.ca/,,,,,,,,Parkland County
833234,2020-01-14 14:02,49.618039,-114.4624642,0.65,8.05,6.4,50.79,9.54,FALSE,FALSE,Calgary,https://performance.cira.ca/,,,,90,Home,3,None,Municipality of Crowsnest Pass
833334,2020-01-14 22:18,53.30708821,-110.7245359,260.49,111.72,0.14,31.49,0,FALSE,TRUE,Calgary,https://performance.cira.ca/,,,,,,,,County of Vermilion River
833335,2020-01-14 22:19,53.30708821,-110.7245359,204.75,107.91,0.32,30.56,0.36,FALSE,TRUE,Calgary,https://performance.cira.ca/,,,,,,,,County of Vermilion River
833336,2020-01-14 22:20,53.30708821,-110.7245359,234.74,45.37,0.4,82.94,0.01,FALSE,TRUE,Moncton,https://performance.cira.ca/,,,,,,,,County of Vermilion River
833337,2020-01-14 22:20,53.30708821,-110.7245359,289.06,69.55,0.13,31.2,0.04,FALSE,TRUE,Vancouver,https://performance.cira.ca/,,,,,,,,County of Vermilion River
833338,2020-01-14 22:21,53.30708821,-110.7245359,290.73,111.72,0.19,31.55,0.27,FALSE,TRUE,Calgary,https://performance.cira.ca/,,,,,,,,County of Vermilion River
833639,2020-01-16 3:15,55.28609335,-119.1798377,0.92,1.16,53.4,103.13,0.68,FALSE,TRUE,Toronto,https://performance.cira.ca/,,,,,,,,County of Grande Prairie No. 1
833728,2020-01-16 16:16,53.57540885,-113.0017371,10.98,24.39,24.61,50.83,0,FALSE,FALSE,Calgary,https://performance.cira.ca/,25,,,80,Home,3,None,Strathcona County
833894,2020-01-17 13:28,53.30708821,-110.7245359,7.51,15.9,6.72,34.58,0.34,FALSE,TRUE,Calgary,https://performance.cira.ca/,,,,,,,,County of Vermilion River
833897,2020-01-17 14:16,53.30708821,-110.7245359,20.14,17.47,8.1,34.45,4.3,FALSE,TRUE,Calgary,https://performance.cira.ca/,,,,,,,,County of Vermilion River
833901,2020-01-17 14:21,53.39466643,-110.8689169,8.98,6.59,2.19,32.26,0.01,FALSE,TRUE,Calgary,https://performance.cira.ca/,,,,,,,,County of Vermilion River
833902,2020-01-17 14:22,53.39466643,-110.8689169,6.66,9.84,20.8,34.12,0.91,FALSE,TRUE,Vancouver,https://performance.cira.ca/,,,,,,,,County of Vermilion River
833903,2020-01-17 14:23,53.39466643,-110.8689169,5.35,8.73,4.19,33.45,0.87,FALSE,TRUE,Calgary,https://performance.cira.ca/,,,,,,,,County of Vermilion River
834143,2020-01-18 3:10,52.96752769,-111.5760228,42.29,17.68,0.95,30.4,0.5,FALSE,TRUE,Calgary,https://performance.cira.ca/,20,,,200,Home,1,None,Beaver County
834147,2020-01-18 3:13,52.96752769,-111.5760228,52.19,18.23,0.15,30.87,0.06,FALSE,TRUE,Calgary,https://performance.cira.ca/,20,,,200,Home,1,None,Beaver County
834148,2020-01-18 3:14,52.96752769,-111.5760228,53.75,17.37,0.59,30.53,0.09,FALSE,TRUE,Calgary,https://performance.cira.ca/,20,,,200,Home,1,None,Beaver County
834149,2020-01-18 3:15,52.96752769,-111.5760228,45.75,17.12,0.48,33.91,0.1,FALSE,TRUE,Calgary,https://performance.cira.ca/,20,,,200,Home,1,None,Beaver County
834151,2020-01-18 3:15,52.96752769,-111.5760228,54.8,17.43,0.75,31.02,0.14,FALSE,TRUE,Calgary,https://performance.cira.ca/,20,,,200,Home,1,None,Beaver County
834152,2020-01-18 3:16,52.96752769,-111.5760228,57.45,18.57,0.39,34.74,0.05,FALSE,TRUE,Calgary,https://performance.cira.ca/,20,,,200,Home,1,None,Beaver County
834153,2020-01-18 3:21,52.96752769,-111.5760228,53.64,18.1,0.62,31.89,0.07,FALSE,TRUE,Calgary,https://performance.cira.ca/,20,,,200,Home,1,None,Beaver County
834154,2020-01-18 3:22,52.96752769,-111.5760228,57.47,18.18,1.78,32.09,0.09,FALSE,TRUE,Calgary,https://performance.cira.ca/,20,,,200,Home,1,None,Beaver County
834155,2020-01-18 3:22,52.96752769,-111.5760228,58.04,18.11,0.76,34.54,0.18,FALSE,TRUE,Calgary,https://performance.cira.ca/,20,,,200,Home,1,None,Beaver County
834156,2020-01-18 3:24,52.96752769,-111.5760228,58.16,17.17,0.72,31.05,0.07,FALSE,TRUE,Calgary,https://performance.cira.ca/,20,,,200,Home,1,None,Beaver County
834160,2020-01-18 3:34,52.96752769,-111.5760228,57.99,17.62,0.91,31.88,0.08,FALSE,TRUE,Calgary,https://performance.cira.ca/,20,,,200,Home,1,None,Beaver County
834376,2020-01-18 23:30,53.50119087,-113.168838,0.27,3.66,841.87,100,0.53,FALSE,TRUE,Calgary,https://performance.cira.ca/,30,,,100,Home,1,None,Strathcona County
834444,2020-01-19 3:54,51.19786858,-114.2306529,129.15,16.61,2.65,32.97,0.23,TRUE,FALSE,Calgary,https://performance.cira.ca/,,,,,Home,,None,Rocky View County
834445,2020-01-19 3:55,51.19786858,-114.2306529,80.28,9.6,2.03,33.94,1.2,TRUE,FALSE,Calgary,https://performance.cira.ca/,,,,,Home,,None,Rocky View County
834446,2020-01-19 3:56,51.19786858,-114.2306529,86.94,15,2.81,32.58,0.74,TRUE,FALSE,Calgary,https://performance.cira.ca/,,,,,Home,,None,Rocky View County
835038,2020-01-21 2:06,53.62458396,-113.2880973,3.46,7.96,4.87,52.22,0.28,FALSE,FALSE,Calgary,https://performance.cira.ca/,,,,65,Home,4,None,Strathcona County
835039,2020-01-21 2:07,53.62458396,-113.2880973,5.13,6.03,12.4,51.86,0.06,FALSE,FALSE,Calgary,https://performance.cira.ca/,,,,65,Home,4,None,Strathcona County
835399,2020-01-22 2:52,53.54867147,-113.0762227,2.1,0.81,0.77,59.83,0.37,TRUE,FALSE,Calgary,https://performance.cira.ca/,10,,,75,Home,1,None,Strathcona County
835401,2020-01-22 2:53,53.54867147,-113.0762227,2.12,0.84,6.54,59.84,0.1,TRUE,FALSE,Calgary,https://performance.cira.ca/,10,,,75,Home,1,None,Strathcona County
835403,2020-01-22 2:54,53.54867147,-113.0762227,2.16,0.83,6.28,55.99,0.26,TRUE,FALSE,Calgary,https://performance.cira.ca/,10,,,75,Home,1,None,Strathcona County
835701,2020-01-23 2:41,53.50158928,-113.1760771,3.94,5.93,4.04,75.35,0.23,FALSE,TRUE,Calgary,https://performance.cira.ca/,,,,,Business,4,None,Strathcona County
835719,2020-01-23 3:57,53.50840008,-113.2575604,3.91,0.73,0.6,53.87,0.59,TRUE,FALSE,Calgary,https://performance.cira.ca/,5,,,70,Home,1,None,Strathcona County
835745,2020-01-23 5:33,55.02306652,-119.1178735,61.33,51.19,26.36,64.52,0,FALSE,FALSE,Calgary,https://performance.cira.ca/,,,,,,,,M.D. of Greenview No. 16
835942,2020-01-23 21:50,53.31015837,-113.5320836,39.77,18.11,22.24,53.7,0,TRUE,FALSE,Calgary,https://performance.cira.ca/,,,,,,,,Leduc County
836260,2020-01-24 22:06,50.91518949,-114.5510334,5.2,3,16.08,88.79,0,FALSE,FALSE,Calgary,https://performance.cira.ca/,,,,,,,,M.D. of Foothills No. 31
836336,2020-01-25 2:18,53.51614399,-113.166751,21.56,3.9,1.84,37.6,0.23,FALSE,FALSE,Calgary,https://performance.cira.ca/,,,,,Business,,None,Strathcona County
836379,2020-01-25 5:18,53.38619516,-113.7267042,26.92,60.06,0.48,60.38,0.21,FALSE,TRUE,Toronto,https://performance.cira.ca/ISED?lang en,100,30,Unlimited,>200,Home,5,None,Parkland County
836439,2020-01-25 13:32,54.97867221,-117.1797019,17.39,1.75,7.62,50.64,0.04,TRUE,FALSE,Calgary,https://performance.cira.ca/,25,,,,Home,,None,M.D. of Greenview No. 16
836532,2020-01-25 18:30,55.28609335,-119.1798377,4.88,1.55,26.14,96.41,0.17,FALSE,TRUE,Toronto,https://performance.cira.ca/,,,,,,,,County of Grande Prairie No. 1
836699,2020-01-26 4:01,50.92020373,-114.2108022,5.4,89.54,1.05,31.04,0.05,TRUE,FALSE,Calgary,https://performance.cira.ca/,1000,,,85,Home,3,None,M.D. of Foothills No. 31
836700,2020-01-26 4:02,50.92020373,-114.2108022,5.22,89.94,87.51,32.94,0.42,TRUE,FALSE,Calgary,https://performance.cira.ca/,1000,,,85,Home,3,None,M.D. of Foothills No. 31
837150,2020-01-27 14:26,55.94723896,-118.5518875,2.96,49.29,3.91,76.79,1.73,FALSE,FALSE,Toronto,https://performance.cira.ca/ISED?lang en,25,25,Unlimited,75,Home,5,None,M.D. of Fairview No. 136
837153,2020-01-27 14:30,55.9691513,-118.5533972,2.12,67.62,6.53,54.33,1.45,FALSE,FALSE,Calgary,https://performance.cira.ca/?lang en,25,,,75,Home,5,None,M.D. of Fairview No. 136
837207,2020-01-27 17:00,55.94723896,-118.5518875,2.56,38.22,1.21,76.6,2.68,FALSE,FALSE,Toronto,https://performance.cira.ca/ISED?lang en,25,25,Unlimited,75,Home,5,None,M.D. of Fairview No. 136
837208,2020-01-27 17:01,55.9691513,-118.5533972,2.97,59.34,6.43,49.37,1.47,FALSE,FALSE,Calgary,https://performance.cira.ca/?lang en,,,,,,,,M.D. of Fairview No. 136
837401,2020-01-28 3:33,53.13227177,-110.8461452,22.24,25.66,1.29,29.49,0.06,FALSE,TRUE,Calgary,https://performance.cira.ca/,,,,,Home,,None,County of Vermilion River
837402,2020-01-28 3:34,53.13227177,-110.8461452,51.45,25.79,3.24,29.5,0.16,FALSE,TRUE,Calgary,https://performance.cira.ca/,,,,,Home,,None,County of Vermilion River
837545,2020-01-28 17:42,51.74386964,-112.9505208,9.87,3.53,5.39,24.52,0.57,FALSE,TRUE,Calgary,https://performance.cira.ca/,,,,,,,,Starland County
837554,2020-01-28 18:03,51.69270455,-112.9156335,91.4,93.13,0.5,4.28,0.89,FALSE,TRUE,Calgary,https://performance.cira.ca/,15,,,,Home,,None,Starland County
837593,2020-01-28 20:43,52.0054025,-110.7662953,91,55.5,0.23,40.61,0.27,FALSE,TRUE,Toronto,https://performance.cira.ca/ISED,25,25,200,55,Home,5,None,"Special Areas 2, 3, 4"
837594,2020-01-28 20:43,52.0054025,-110.7662953,91.15,93.01,0.29,40.64,0.15,FALSE,TRUE,Toronto,https://performance.cira.ca/ISED,25,25,200,55,Home,5,None,"Special Areas 2, 3, 4"
837596,2020-01-28 20:45,52.0054025,-110.7662953,24.66,16.31,0.49,41.72,0.02,FALSE,TRUE,Toronto,https://performance.cira.ca/ISED,25,25,200,55,Home,5,None,"Special Areas 2, 3, 4"
837602,2020-01-28 21:06,54.50952245,-113.5647447,10.59,63.35,2.95,72,1.94,TRUE,FALSE,Calgary,https://performance.cira.ca/ised,,,,,,,,Athabasca County
837717,2020-01-29 0:05,51.20876544,-114.1603076,9.95,0.95,3.29,31.82,4.74,FALSE,FALSE,Calgary,https://performance.cira.ca/,,,,,Home,,None,Rocky View County
837720,2020-01-29 0:20,51.20876544,-114.1603076,0.19,0.99,72.36,120.06,0.68,FALSE,FALSE,Calgary,https://performance.cira.ca/,,,,,Home,,None,Rocky View County
837908,2020-01-29 17:40,52.0054025,-110.7662953,50.62,78.53,0.29,40.91,0.05,FALSE,TRUE,Toronto,https://performance.cira.ca/ISED,100,100,>1000,95,Home,5,None,"Special Areas 2, 3, 4"
837951,2020-01-29 19:18,52.0054025,-110.7662953,85.27,71.39,0.48,41.46,1.09,FALSE,FALSE,Toronto,https://performance.cira.ca/ISED,25,25,200,55,Home,5,None,"Special Areas 2, 3, 4"
837952,2020-01-29 19:19,52.0054025,-110.7662953,77.25,63.83,0.18,41.45,0.13,FALSE,FALSE,Toronto,https://performance.cira.ca/ISED,25,25,200,55,Home,5,None,"Special Areas 2, 3, 4"
837986,2020-01-29 21:19,51.53038165,-111.2175619,80.99,28.57,0.24,4.53,0.66,FALSE,FALSE,Calgary,https://performance.cira.ca/,,,,,Business,5,They are the BEST EVER,"Special Areas 2, 3, 4"
837992,2020-01-29 21:26,51.53038165,-111.2175619,93.12,35.92,1.29,9.61,0.37,FALSE,TRUE,Calgary,https://performance.cira.ca/,25,,,,Business,,None,"Special Areas 2, 3, 4"
837993,2020-01-29 21:26,51.53038165,-111.2175619,94.52,37.31,0.94,7.54,0.22,FALSE,TRUE,Calgary,https://performance.cira.ca/,25,,,,Business,,None,"Special Areas 2, 3, 4"
837996,2020-01-29 21:27,51.53038165,-111.2175619,91.75,36.75,0.83,6.83,0.22,FALSE,TRUE,Calgary,https://performance.cira.ca/,25,,,,Business,,None,"Special Areas 2, 3, 4"
838300,2020-01-30 18:27,53.20518056,-110.7000812,20.86,12.14,0.05,31.11,0.04,FALSE,FALSE,Calgary,https://performance.cira.ca/,,,,,,,,County of Vermilion River
838386,2020-01-31 0:38,53.51614399,-113.166751,19.15,3.84,1.33,38.38,0.14,FALSE,FALSE,Calgary,https://performance.cira.ca/,,,,,,,,Strathcona County
838436,2020-01-31 2:03,53.20518056,-110.7000812,28.17,5.7,0.07,31.11,0.32,FALSE,FALSE,Calgary,https://performance.cira.ca/,,,,,,,,County of Vermilion River
838438,2020-01-31 2:04,53.20518056,-110.7000812,25.36,6.18,0.06,31.14,0.02,FALSE,FALSE,Calgary,https://performance.cira.ca/,,,,,Business,4,None,County of Vermilion River
838444,2020-01-31 2:30,53.67071414,-113.4861676,56.25,17.31,39.99,39.76,0,TRUE,FALSE,Calgary,https://performance.cira.ca/ISED?lang en,,,,,,,,Sturgeon County
839015,2020-02-01 23:51,53.67247161,-114.8975002,2.04,1.88,143.61,91.16,0,FALSE,FALSE,Calgary,https://performance.cira.ca/,,,,75,Home,3,None,Yellowhead County
839018,2020-02-01 23:52,53.13227177,-110.8461452,84.84,24.86,0.51,16.93,0,FALSE,TRUE,Calgary,https://performance.cira.ca/,50,,,,Home,,None,County of Vermilion River
839019,2020-02-01 23:53,53.67247161,-114.8975002,1.7,3.44,37.72,91.74,0,FALSE,FALSE,Calgary,https://performance.cira.ca/,,,,75,Home,3,None,Yellowhead County
839024,2020-02-02 0:03,53.67247161,-114.8975002,0.66,3.55,112.13,110.93,0,FALSE,FALSE,Calgary,https://performance.cira.ca/,,,,75,Home,3,None,Yellowhead County
839229,2020-02-02 16:24,53.67247161,-114.8975002,13.6,0.96,2.32,92.37,0,FALSE,FALSE,Calgary,https://performance.cira.ca/,,,,75,Home,3,None,Yellowhead County
839231,2020-02-02 16:25,53.67247161,-114.8975002,12.89,0.89,1.87,102.7,1.56,FALSE,FALSE,Calgary,https://performance.cira.ca/,,,,75,Home,3,None,Yellowhead County
839261,2020-02-02 18:15,51.2545778,-114.3966223,1.27,0.75,7.21,28.03,2.11,FALSE,FALSE,Calgary,https://performance.cira.ca/,5,,,,Business,,None,Rocky View County
839520,2020-02-03 14:43,52.9233148,-111.4310218,4.62,0.27,1.12,103.45,1.85,FALSE,FALSE,Calgary,https://performance.cira.ca/,,,,,,,,Flagstaff County
839521,2020-02-03 14:44,52.9233148,-111.4310218,3.67,0.32,3.27,113.78,0.29,FALSE,FALSE,Calgary,https://performance.cira.ca/,,,,,,,,Flagstaff County
839629,2020-02-03 19:50,51.53038165,-111.2175619,8.98,0.84,7.25,26.31,0.08,FALSE,TRUE,Calgary,https://performance.cira.ca/ISED,,,,,,,,"Special Areas 2, 3, 4"
839630,2020-02-03 19:50,51.6456448,-112.3516416,8.69,1.19,5.81,11.59,0.07,FALSE,TRUE,Calgary,https://performance.cira.ca/ISED,10,1,200,55,Home,,None,Starland County
839631,2020-02-03 19:50,51.53038165,-111.2175619,9.07,1.1,6.75,24.81,0.1,FALSE,TRUE,Calgary,https://performance.cira.ca/ISED,,,,,,,,"Special Areas 2, 3, 4"
839632,2020-02-03 19:50,51.86970795,-112.4615934,8.57,1.19,5.8,11.9,0.07,FALSE,TRUE,Calgary,https://performance.cira.ca/ISED,10,1,200,55,Home,,None,Starland County
839633,2020-02-03 19:55,51.38015317,-110.4470432,3.55,1.17,6.61,24.81,0.81,FALSE,TRUE,Calgary,https://performance.cira.ca/ISED,,,,,,,,"Special Areas 2, 3, 4"
839636,2020-02-03 19:57,51.69270455,-112.9156335,9.03,1.34,3.75,25.03,0.06,FALSE,TRUE,Calgary,https://performance.cira.ca/ISED,,,,,,,,Starland County
839637,2020-02-03 19:58,51.1535064,-110.7475034,8,1.17,2.08,13.88,0.28,FALSE,TRUE,Calgary,https://performance.cira.ca/ISED,10,1,200,55,Business,2,None,"Special Areas 2, 3, 4"
839639,2020-02-03 19:59,51.88379309,-112.7329317,8.5,0.79,10.11,32.5,0.09,FALSE,TRUE,Calgary,https://performance.cira.ca/ISED,,,,,,,,Starland County
839640,2020-02-03 20:00,52.29941832,-112.7073708,4.85,0.53,1.98,24.62,0.87,FALSE,FALSE,Calgary,https://performance.cira.ca/ISED,10,1,200,55,Home,3,None,County of Stettler No. 6
839642,2020-02-03 20:01,52.29941832,-112.7073708,7.29,0.66,16.93,25.04,0.52,FALSE,FALSE,Calgary,https://performance.cira.ca/ISED,10,1,200,55,Home,3,None,County of Stettler No. 6
839643,2020-02-03 20:02,52.29941832,-112.7073708,6.01,0.67,14.38,24.52,0.42,FALSE,FALSE,Calgary,https://performance.cira.ca/ISED,10,1,200,55,Home,3,None,County of Stettler No. 6
839644,2020-02-03 20:03,50.74849254,-111.1874557,35.07,16.93,2.86,45.07,0.88,FALSE,FALSE,Calgary,https://performance.cira.ca/ISED,10,1,200,55,Home,2,None,"Special Areas 2, 3, 4"
839649,2020-02-03 20:06,51.86406411,-113.0382004,8.86,1.38,3.84,29.22,0.08,FALSE,TRUE,Calgary,https://performance.cira.ca/ISED,10,1,200,55,Home,1,None,Starland County
839651,2020-02-03 20:07,51.69497362,-112.7653645,1.25,1.4,3.14,19.19,3.14,FALSE,TRUE,Calgary,https://performance.cira.ca/ISED,,,,,,,,Starland County
839654,2020-02-03 20:09,51.88121537,-112.0579127,9,0.92,6.77,24.51,0.14,FALSE,TRUE,Calgary,https://performance.cira.ca/ISED,15,2,300,65,Home,3,"We actually never see 15Mbps, only 9.4 these days.","Special Areas 2, 3, 4"
839656,2020-02-03 20:12,51.69497362,-112.7653645,1.24,1.36,42.62,19.46,2.59,FALSE,TRUE,Calgary,https://performance.cira.ca/ISED,,,,,,,,Starland County
839660,2020-02-03 20:17,51.88121537,-112.0579127,9.09,0.86,6.69,23.73,0.07,FALSE,TRUE,Calgary,https://performance.cira.ca/ISED,15,2,300,65,Home,3,"We actually never see 15Mbps, only 9.4 these days.","Special Areas 2, 3, 4"
839662,2020-02-03 20:19,51.25599559,-110.4476374,1.81,0.01,5.35,169.42,2.33,FALSE,TRUE,Calgary,https://performance.cira.ca/ISED,,,,,,,,"Special Areas 2, 3, 4"
839663,2020-02-03 20:20,52.29941832,-112.7073708,7.33,1.19,19.64,25,0.34,FALSE,TRUE,Calgary,https://performance.cira.ca/ISED,,,,,,,,County of Stettler No. 6
839664,2020-02-03 20:20,51.85786507,-110.4345703,2.91,0.05,10.66,154.45,0,FALSE,TRUE,Calgary,https://performance.cira.ca/ISED,,,,,,,,"Special Areas 2, 3, 4"
839665,2020-02-03 20:20,51.25599559,-110.4476374,17.08,3.02,28.91,28.1,0.02,FALSE,TRUE,Calgary,https://performance.cira.ca/ised,15,2,300,65,Home,1,Our internet is slow and unreliable. ,"Special Areas 2, 3, 4"
839667,2020-02-03 20:21,51.62150154,-111.9432034,3.26,0.77,23.55,20.44,0.67,FALSE,TRUE,Calgary,https://performance.cira.ca/ISED,,,,,,,,"Special Areas 2, 3, 4"
839670,2020-02-03 20:22,51.88063253,-112.0539391,9.16,1.27,4.31,22.85,0.05,FALSE,TRUE,Calgary,https://performance.cira.ca/?lang en,15,,,65,Home,3,Never see 15Mbps in reality.,"Special Areas 2, 3, 4"
839671,2020-02-03 20:23,51.65264338,-112.0632502,9.04,1.17,6.39,25.52,0.1,FALSE,TRUE,Calgary,https://performance.cira.ca/ISED,15,2,300,65,Business,1,We would pay for higher package but if there is nothing higher that can be provided to us we are stuck with what we get. ,"Special Areas 2, 3, 4"
839672,2020-02-03 20:23,51.89630531,-110.2529749,6.11,1.16,3.28,29.14,0.81,FALSE,TRUE,Calgary,https://performance.cira.ca/ised,15,2,300,65,Home,1,Our internet is slow and unreliable. ,"Special Areas 2, 3, 4"
839675,2020-02-03 20:25,51.36654912,-112.0692623,5.31,0.98,2.61,20.45,0.15,FALSE,TRUE,Calgary,https://performance.cira.ca/ISED,10,1,200,55,Home,3,None,"Special Areas 2, 3, 4"
839676,2020-02-03 20:25,52.0054025,-110.7662953,4.89,1.14,61.93,31.95,0.26,FALSE,TRUE,Calgary,https://performance.cira.ca/ISED,,,,,,,,"Special Areas 2, 3, 4"
839677,2020-02-03 20:26,51.70860102,-112.7440485,4.99,0.84,27.88,24.22,0.51,FALSE,TRUE,Calgary,https://performance.cira.ca/ISED,10,1,200,55,Home,2,None,Starland County
839678,2020-02-03 20:28,51.8939967,-112.4120439,8.35,1.74,3.32,99.68,0,TRUE,FALSE,Calgary,https://performance.cira.ca/ISED,15,2,300,65,Home,5,None,County of Stettler No. 6
839680,2020-02-03 20:30,51.00570826,-111.7227655,3.4,0.37,9.47,34,0.3,FALSE,TRUE,Calgary,https://performance.cira.ca/ISED,10,1,200,55,Home,3,None,"Special Areas 2, 3, 4"
839681,2020-02-03 20:31,51.23073404,-111.5975985,7.8,0.19,11.41,95.05,0.01,FALSE,FALSE,Calgary,https://performance.cira.ca/ISED,15,2,300,65,Home,2,None,"Special Areas 2, 3, 4"
839682,2020-02-03 20:31,52.32095345,-112.8848433,3.87,1.16,5.51,23.86,2.6,FALSE,TRUE,Calgary,https://performance.cira.ca/ISED,,,,,,,,County of Stettler No. 6
839683,2020-02-03 20:33,51.0223194,-110.1688542,8.69,0.08,5.77,28.05,0.08,FALSE,TRUE,Calgary,https://performance.cira.ca/ISED,,,,,,,,M.D. of Acadia No. 34
839684,2020-02-03 20:34,51.0223194,-110.1688542,8.52,0.16,4.78,34.53,0.05,FALSE,TRUE,Calgary,https://performance.cira.ca/ISED,,,,,,,,M.D. of Acadia No. 34
839689,2020-02-03 20:37,51.48887517,-112.278714,4,0.85,13.31,24.78,0.83,FALSE,TRUE,Calgary,https://performance.cira.ca/ISED,10,1,200,55,Home,2,"When it is high usage time, it is almost impossible to do my banking.",Starland County
839690,2020-02-03 20:37,51.9404802,-110.8203375,19.48,3.71,1.55,26.92,0.02,FALSE,TRUE,Calgary,https://performance.cira.ca/ISED,15,2,300,65,Home,5,None,"Special Areas 2, 3, 4"
839692,2020-02-03 20:41,51.77048621,-110.9961345,8.69,0.99,2.32,24,0.15,FALSE,TRUE,Calgary,https://performance.cira.ca/ISED,,,,,,,,"Special Areas 2, 3, 4"
